id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
620221554637841252,Block From Beach: Hot Tub/Day bed Oasis,33157961,Noah & Hepzibah,,Unincorporated Areas,36.96891,-121.89973,Private room,200,1,14,2022-09-05,3.07,1,358,14,
620247847179821734,Mer De Calladonn | Ocean-View Oasis | Direct Beach Access & Private Balcony,456018609,Vacasa California,,Unincorporated Areas,36.92622,-121.8577,Entire home/apt,683,3,9,2022-08-21,0.37,9,361,2,
620248198280115180,Gorgeous ocean-view home near Redwoods State Park and a walk to the beach,456018927,Vacasa California,,City of Capitola,36.95829,-121.97021,Entire home/apt,784,2,100,2022-09-09,1.74,5,336,25,
620249351452644442,Sweeping Bay & Ocean Views! Sand Dollar Beach Home w/ Expansive Deck,456018927,Vacasa California,,Unincorporated Areas,36.92141,-121.85394,Entire home/apt,371,2,78,2022-08-19,1.23,5,365,13,
620249848435143887,"Adorable & Airy Updated Beach Cottage w/ Patio, New Kitchen & Bathroom",456018927,Vacasa California,,City of Capitola,36.95928,-121.96781,Entire home/apt,291,1,39,2022-09-12,0.97,5,349,15,
620250707287826722,"Beachfront condo with pool, deck & 180-degree view of Monterey Bay",456018609,Vacasa California,,Unincorporated Areas,36.96788,-121.90244,Entire home/apt,493,2,86,2022-07-24,1.58,9,361,19,
620256113869717320,"Villa SV | Hillside Opulence | Pool, Hot Tub, Mountain View, 15 Mins to Beach",456018609,Vacasa California,,City of Scotts Valley,37.06056,-121.99697,Entire home/apt,550,30,0,,,9,365,0,
620259981515010414,"Stylish Coastal Getaway w/ Pool Table - Stroll to Beach, Near Dining & Golf",456018609,Vacasa California,,Unincorporated Areas,36.97397,-121.90433,Entire home/apt,407,2,9,2022-09-12,2.25,9,351,9,
620261873811997975,Hiker and beach-lover's paradise in Santa Cruz,12052217,Mallory,,City of Santa Cruz,36.97615,-122.06409,Entire home/apt,403,20,0,,,1,55,0,
620292697535079446,"Captain's Den, sunny deck, redwoods, hiking, TV",155644823,Jon,,Unincorporated Areas,37.06702,-122.03835,Entire home/apt,195,2,17,2022-09-26,3.92,4,359,17,
620329774140884406,Surfside Spanish-Style Home | Stunning Monterey Bay Views & Private Hot Tub,456018609,Vacasa California,,City of Santa Cruz,36.95543,-122.02417,Entire home/apt,767,30,29,2022-04-19,1.40,9,365,18,
620565743632241976,"Pleasure Point Retreat | Hot Tub, Balcony Views & Game Room | Walk to Beach",456018927,Vacasa California,,City of Capitola,36.96066,-121.9719,Entire home/apt,848,3,27,2022-04-22,1.00,5,344,10,
620688799190979068,Mountain-view marvel with serene outdoor living space,456018609,Vacasa California,,Unincorporated Areas,37.13371,-121.98014,Entire home/apt,503,2,42,2022-09-05,1.24,9,365,5,
620689046868645161,Breezy Retreat - Only 300 Yards to Beach! Near Wine Tasting Rooms,456018609,Vacasa California,,Unincorporated Areas,36.96864,-121.90431,Entire home/apt,389,3,2,2022-08-02,0.81,9,365,2,
620691205851030642,Upscale Rio Del Mar Getaway w/ Big Backyard - Walk to Beach & Golf & Seascape,456018927,Vacasa California,,Unincorporated Areas,36.95849,-121.88133,Entire home/apt,545,4,6,2022-08-11,0.70,5,365,6,
620703302758956009,"Stunning Beachfront Retreat at Seascape w/ Sauna, Private Deck & Courtyard",456018609,Vacasa California,,Unincorporated Areas,36.95597,-121.88679,Entire home/apt,938,7,3,2021-11-18,0.07,9,365,1,
620705461481170713,Surfers paradise w/ ocean view & hot tub - 1 block to beach & near boardwalk,456018609,Vacasa California,,City of Santa Cruz,36.9539,-122.02827,Entire home/apt,737,2,4,2022-07-30,1.03,9,365,4,
620934157631325008,Gray Gables Upstairs Retreat,457770529,Rich,,Unincorporated Areas,37.05934,-122.0629,Entire home/apt,299,2,12,2022-09-09,2.95,1,364,12,
621628261016686986,Charming Beach Cottage - 5 Min to Sand (30 day),8220851,Autumn,,Unincorporated Areas,36.9708,-121.90338,Entire home/apt,135,30,0,,,1,155,0,
622369127171394574,Coastal Cottage-Central-5min-Beach-Chefs Kitchen,68011910,Brayton,,City of Capitola,36.98055,-121.96551,Entire home/apt,293,2,33,2022-09-25,7.92,1,120,33,
622556420545990933,Beautiful 1 Bed Aptos Unit With Hot Tub!,458120064,Edgar And Katie,,Unincorporated Areas,36.966415,-121.870201,Entire home/apt,178,1,40,2022-09-25,9.23,1,138,40,
622691433236901224,"""Your Little Home Away From Home For Two""",90159502,Hector,,Unincorporated Areas,36.97402,-121.76776,Entire home/apt,95,2,2,2022-08-08,0.90,3,329,2,
624011213388704219,Sunlit Surf House~Downtown 3br/3ba~Walk to beach,14970074,Michael And Ashlie,,City of Santa Cruz,36.96743,-122.025017,Entire home/apt,957,1,0,,,5,73,0,
624596774185457004,Centrally Located Summer Rental in Santa Cruz,854712,David,,Unincorporated Areas,36.97333,-121.98345,Entire home/apt,152,30,0,,,5,182,0,
624682547272605070,Work/play in Santa Cruz. Beautiful monthly rental.,2317486,Becky,,City of Santa Cruz,36.97585,-122.00203,Entire home/apt,150,30,0,,,1,21,0,
624903321268150588,Cozy Santa Cruz Mountains Cabin! Pet Friendly!,47316700,Ovr,,Unincorporated Areas,37.05663,-121.94187,Entire home/apt,106,1,35,2022-09-24,7.84,39,143,35,
625898756573047714,Ocean View @ Redwood Sanctuary in Santa Cruz Mts.,22135995,Tyler,,Unincorporated Areas,37.08779,-121.97307,Entire home/apt,191,3,16,2022-09-05,3.56,2,0,16,
626259789709537649,Haiku House - Farm+Beach Estate on 9 Acres,22861533,Mark,,Unincorporated Areas,36.924774,-121.849159,Entire home/apt,600,7,0,,,1,143,0,
627291252112788705,"Gallery in the Garden. Near UCSC, ocean, parks.",428119616,Elissa,,City of Santa Cruz,36.97422,-122.05751,Private room,120,2,19,2022-09-05,4.63,1,211,19,
628502319028680010,Ocean views in Santa Cruz with private balcony!,699163,Lauren,,City of Santa Cruz,36.96198,-122.0552,Private room,105,31,1,2022-08-22,0.79,2,158,1,
629693468262362021,Private Westside Beach Bungalow (31 Day Minimum),134325011,Dave,,City of Santa Cruz,36.95803,-122.04738,Entire home/apt,100,31,1,2022-07-09,0.37,1,199,1,
629794363266658075,"Harbor House A, overlooking Santa Cruz Harbor",47316700,Ovr,,City of Santa Cruz,36.96452,-121.99904,Entire home/apt,163,2,30,2022-09-22,7.38,39,144,30,
629981483165449623,Private room and balcony with ocean views!,699163,Lauren,,City of Santa Cruz,36.96206,-122.05543,Private room,90,31,2,2022-09-18,0.95,2,106,2,
630014667219681155,Charming & Modern 3BR House in Soquel * Minutes to the Beach! *,304715455,HostWell,,Unincorporated Areas,36.99407,-121.95247,Entire home/apt,328,1,4,2022-07-07,1.11,4,0,4,
630499116637632784,Seascape - Deluxe Ocean View One Bedroom Condo,430237011,Loren,,Unincorporated Areas,36.950851,-121.877045,Entire home/apt,287,2,24,2022-09-25,6.61,1,337,24,
631948856300949618,Beachgate on the Bluff,39753425,Beachnest,,Unincorporated Areas,36.973453482514685,-121.91639779106113,Entire home/apt,561,1,1,2022-08-30,1,12,358,1,
632025920847953205,Pelican 54,29898175,At The Dunes,,Unincorporated Areas,36.8527,-121.81021,Entire home/apt,524,1,12,2022-09-03,2.95,32,346,12,
633351586383339339,"Cheerful 2 Bedroom home, close to beach",77921432,Cheshire Rio Realty,,Unincorporated Areas,36.97122,-121.90348,Entire home/apt,308,3,4,2022-08-09,1.46,50,96,4,
633403220989616188,Luxury Ground Level - Heated 80° Pools - Seascape,454744277,Travis,,Unincorporated Areas,36.95010745130382,-121.8765957670899,Entire home/apt,232,2,27,2022-09-27,8.35,2,317,27,
633505435957662899,Campsite #6 in Redwood Forest - Hot Water Shower,191263876,Alice,,Unincorporated Areas,37.10321,-121.9277,Entire home/apt,51,1,3,2022-08-29,1.70,20,85,3,
633637376917084902,M&J@Red House in Wood / Mountains / Hiking | 17337,286181740,Joey,,Unincorporated Areas,37.13053,-122.00979,Entire home/apt,449,2,10,2022-09-11,2.59,1,166,10,
633897034578169158,Cheerful Westside Beach House,10590653,Marcia,,City of Santa Cruz,36.96056,-122.03261,Entire home/apt,300,2,11,2022-09-12,3.14,1,62,11,
634365217388847475,Newly Remodeled Upper Seabright Apartment,159220887,Rachel,,City of Santa Cruz,36.971394,-122.00824,Entire home/apt,293,2,44,2022-09-25,10.73,1,165,44,
635406738519597445,Capitola Village 1br,83002519,Mark,,City of Capitola,36.972618,-121.951958,Entire home/apt,140,3,10,2022-08-20,2.68,1,17,10,
636184262619291933,Casa Alta Loma,39753425,Beachnest,,City of Santa Cruz,36.96818,-121.99968,Entire home/apt,530,1,0,,,12,351,0,
637626163467241151,"Peaceful retreat near hiking, downtown, beaches",7739431,Lori,,Unincorporated Areas,37.02073,-122.03308,Entire home/apt,125,30,0,,,1,12,0,
638080265466553291,Twin bed in Zen house,1947795,Alice,,City of Santa Cruz,36.97737,-122.02926,Shared room,164,1,3,2022-08-14,0.94,2,0,3,
638533752265077830,Big Basin 3 Bedroom,381355398,Masood,,Unincorporated Areas,37.14096,-122.15213,Entire home/apt,400,1,18,2022-09-18,5.24,15,354,18,
638651980696619684,Peaceful setting in the heart of town,57071830,Victor,,Unincorporated Areas,37.043316,-122.077156,Entire home/apt,173,2,21,2022-09-20,5.63,1,240,21,
639213452849195726,"Two Ocean Views, Pool View and Putting Green!  Ful",24413952,Power West,,Unincorporated Areas,36.94993,-121.87622,Entire home/apt,599,2,3,2022-09-18,1.34,29,273,3,
639254839936701734,Capitola Village 3 bedroom Beach Cottage,108893938,Nicole,,City of Capitola,36.973686,-121.951012,Entire home/apt,422,2,18,2022-09-12,5.68,1,204,18,
639983773652226225,Tent4 (2 tents with beds no bedding)RedwoodRetreat,191263876,Alice,,Unincorporated Areas,37.10316,-121.92735,Entire home/apt,50,1,2,2022-09-04,0.69,20,87,2,
640260086775453024,Beautiful 3-Bedroom Home in Midtown Santa Cruz.,3268145,Valter,,City of Santa Cruz,36.97609,-122.01011,Entire home/apt,386,3,3,2022-07-08,0.95,1,122,3,
640419704127283545,Oceanfront Property Steps to Capitola Beach,94884730,Kim,,City of Capitola,36.96999,-121.95615,Entire home/apt,575,30,0,,,1,312,0,
640780849456208108,Cheerful Cabin Nestled in the Redwoods,153332733,Diane,,Unincorporated Areas,37.09722,-122.11531,Entire home/apt,420,2,5,2022-09-04,1.42,2,158,5,
641358197826584410,"NEW! Mountain Homestead: Swim, Hike & Camp On-Site",126644161,Evolve,,Unincorporated Areas,37.25586,-122.11993,Entire home/apt,172,2,12,2022-09-19,3.36,4,339,12,
642080590556297524,Oceanview Manresa Beach House w/Hot Tub,13364529,Jill,,Unincorporated Areas,36.92862,-121.85614,Entire home/apt,260,3,9,2022-09-25,2.81,1,73,9,
642727033543837765,Beach Front Mid Century Modern House 642,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.95883,-121.89188,Entire home/apt,1260,4,0,,,50,94,0,
643572937907421879,Harbor Oasis,15867956,Surf City,,City of Santa Cruz,36.96642,-121.99744,Entire home/apt,550,1,2,2022-08-22,1.33,56,0,2,
643606845660348893,2 bedroom house 3 blocks to the beach,14301573,Aubrie,,City of Capitola,36.95889,-121.97533,Entire home/apt,270,3,9,2022-09-05,3.60,2,349,9,
644051602673439703,Harbor Haven,15867956,Surf City,,City of Santa Cruz,36.96419,-121.99736,Entire home/apt,725,1,1,2022-08-20,0.75,56,0,1,
644245342741620528,It’s a ShoreThing,94234122,C,,Unincorporated Areas,36.93016,-121.85879,Entire home/apt,527,2,1,2022-08-22,0.79,2,109,1,
644284847130427202,Custom Tiny Home Retreat in the Redwoods,10472434,Nathan,,Unincorporated Areas,37.18522,-122.14198,Entire home/apt,117,2,15,2022-09-19,4.33,1,22,15,
645023006689004252,Capitola Vista #1,15867956,Surf City,,City of Capitola,36.97233,-121.95141,Entire home/apt,308,1,3,2022-07-24,0.96,56,97,3,
645044646149643531,Capitola Vista #2,15867956,Surf City,,City of Capitola,36.97296,-121.94955,Entire home/apt,304,1,7,2022-09-26,2.14,56,101,7,
645711360061541644,Luxury Retreat: Perfect Place to Relax and Explore,101426977,Candace,,City of Scotts Valley,37.0604,-122.00565,Entire home/apt,283,1,6,2022-09-25,1.91,1,273,6,
647798385203976022,Private Cottage with a View,313658036,Vicki,,Unincorporated Areas,37.0543213,-122.0585092,Entire home/apt,262,2,17,2022-09-11,5.00,2,342,17,
648045546762237324,Luxurious guesthouse overlooking the redwoods,71703590,Nathan,,Unincorporated Areas,37.00119,-121.86864,Entire home/apt,105,31,3,2022-09-14,1.06,1,194,3,
648484895861085149,Monterey Bay Country Property with 2 Residences,23683127,Denise,,City of Watsonville,36.93654,-121.79835,Entire home/apt,1020,2,0,,,3,363,0,
648581483930299384,Elegant 3-Room Suite in downtown Victorian,5025451,Samantha,,City of Santa Cruz,36.97422397305789,-122.03201592057466,Entire home/apt,193,2,3,2022-09-26,3,1,169,3,
648767663127312053,Great little RV nothing fancy comfy bed,448867205,Daniel,,Unincorporated Areas,37.10823,-121.91786,Entire home/apt,50,1,6,2022-08-24,2.02,5,269,6,
648780172978539670,Capitola Village Beach Pad 2,239651027,Bjorn,,City of Capitola,36.9736899,-121.9525326,Entire home/apt,214,1,10,2022-08-19,3.16,3,350,10,
649341471003603522,"Watch the Whales, Dolphins & More!",51003705,Bailey Property Management,,Unincorporated Areas,36.96733,-121.90469,Entire home/apt,756,7,0,,,36,0,0,
649874686742356471,Clementine Cottage - 1 bedroom,7468222,Sheila,,Unincorporated Areas,36.996873889155665,-121.81960997697803,Entire home/apt,175,3,5,2022-09-26,3.13,1,357,5,
650857350274962307,"New Midtown Farmhouse - Hot Tub, Patio, Gym",47316700,Ovr,,Unincorporated Areas,36.97801,-121.97385,Entire home/apt,304,1,21,2022-09-19,7.00,39,216,21,
651050032548463236,Walk to boardwalk/beach and downtown,90871433,Calvin,,City of Santa Cruz,36.96773,-122.02485,Entire home/apt,263,1,16,2022-09-26,5.45,1,94,16,
652761913303364467,Hidden Gem-cozy 1 bedroom cottage walk to beach,226130060,Jennifer,,Unincorporated Areas,36.9738271,-121.9046296,Entire home/apt,275,2,7,2022-09-21,2.36,1,356,7,
653665115351470482,Modern Farmhouse - Hot Tub - Close to everything!,47316700,Ovr,,Unincorporated Areas,36.9777,-121.97416,Entire home/apt,319,2,17,2022-09-17,5.86,39,158,17,
654393886460670194,Fun and Sun at the Beach-2 Bedroom apt. 115,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.969329769085206,-121.90596593439331,Entire home/apt,346,3,4,2022-09-05,1.50,50,175,4,
655296215858939942,3BR Private House with Gorgeous Gardens Near Beach,1435421,Damian,,Unincorporated Areas,37.0386976694894,-122.14582894796405,Entire home/apt,479,2,13,2022-09-27,4.19,1,249,13,
655808734305319364,Victorian BnB Steps away to Santa Cruz Boardwalk!,24413952,Power West,,City of Santa Cruz,36.96407521633757,-122.02016849986998,Private room,228,2,2,2022-07-10,0.65,29,0,2,
655949312412280785,Auntie Carol’s Hideaway,49523685,Lisa,,Unincorporated Areas,37.11065,-121.98709,Entire home/apt,269,2,2,2022-08-28,1.00,2,240,2,
656312575779289741,Hazel Hideaway,185227856,Denise,,Unincorporated Areas,37.12405,-122.12719,Entire home/apt,275,2,3,2022-08-21,1.73,2,74,3,
656561363942744144,Beautiful La Selva Beach Gateway,96443188,Joyce,,Unincorporated Areas,36.93535,-121.86194,Entire home/apt,800,2,3,2022-09-05,1.88,1,166,3,
658062825246095048,Pacific Breeze at La Selva Beach,338074252,Michael,,Unincorporated Areas,36.92791,-121.859219,Entire home/apt,615,4,4,2022-09-26,1.52,1,147,4,
658073939071023696,RV Camper with sauna and hot tub in the Redwoods,1094658,Tami,,City of Scotts Valley,37.06201,-121.99159,Entire home/apt,240,2,0,,,1,300,0,
658156534525362522,Charming Beach House close to Boardwalk and Beach,100114471,Janiece,,City of Santa Cruz,36.95997569653434,-122.03236139872209,Entire home/apt,229,3,1,2022-07-18,0.41,13,7,1,
658596929900743646,Private Room with Ocean Views,464570463,Kym,,City of Capitola,36.97718302010021,-121.94157954310944,Private room,172,1,11,2022-09-18,3.75,1,269,11,
659505889913870123,Cozy Guest Suite L1 in Redwood Forest Retreat WiFi,191263876,Alice,,Unincorporated Areas,37.10269,-121.92735,Entire home/apt,50,1,9,2022-08-27,3.03,20,75,9,
659509845094336560,Delightful box train on magical ranch,50678412,Patricia,,Unincorporated Areas,37.02738107632783,-121.98690751534424,Entire home/apt,128,3,5,2022-08-05,1.79,4,326,5,
659550166569143343,"Like new RV near Beach, wine tasting, and Valley",448867205,Daniel,,Unincorporated Areas,37.10644,-121.91756,Entire home/apt,51,1,7,2022-09-11,2.84,5,223,7,
659656474903183836,Beach Getaway in the Heart of Capitola Village!,47316700,Ovr,,City of Capitola,36.97432197239797,-121.95196145640313,Entire home/apt,221,2,16,2022-09-18,5.45,39,150,16,
659679228352829485,Brand New Luxury Capitola Village Home!,47316700,Ovr,,City of Capitola,36.972497686131454,-121.9527752519328,Entire home/apt,183,1,22,2022-09-22,8.15,39,145,22,
660004496215106927,Steps to Seacliff Beach Trail,109030873,Carrie,,Unincorporated Areas,36.9754576531724,-121.91713230220218,Entire home/apt,100,30,1,2022-09-09,1,2,179,1,
660200123704742149,Redwood Forest Bathing with Pool - Blanche,8733947,Roni,,Unincorporated Areas,37.1275795,-122.1254797,Entire home/apt,90,1,12,2022-09-12,4.14,4,360,12,
660248115629556372,Lovely apartment in the heart of Santa Cruz,466808785,Jade,,City of Santa Cruz,36.97659801877457,-122.01265376061201,Entire home/apt,238,1,12,2022-09-25,4.19,1,351,12,
660923192947397017,Close to Beach Westside home w/ backyard sanctuary,220445396,Laura,,City of Santa Cruz,36.95602326668486,-122.04014336334019,Entire home/apt,300,3,10,2022-09-12,3.66,1,21,10,
661076467579309446,Santa Cruz Mountain Cottage,76180716,Karen,,Unincorporated Areas,37.1062579,-121.9702451,Entire home/apt,600,1,4,2022-09-11,3.08,1,345,4,
661551497759215174,Boho Garden Oasis on Mountain Farm -30 day minimum,3464210,Cynthia,,Unincorporated Areas,37.07544217351538,-121.98096480220556,Entire home/apt,96,30,23,2022-09-12,7.93,1,20,23,
661554338575906469,Santa Cruz home with a pool,467115890,Nitokriss,,Unincorporated Areas,37.08048,-122.07323,Entire home/apt,314,2,10,2022-09-11,3.45,1,352,10,
661848503959744749,Redwood Forest Bathing with Pool - La Rue,8733947,Roni,,Unincorporated Areas,37.12715,-122.12579,Entire home/apt,91,1,8,2022-09-17,3.00,4,357,8,
662915022690986252,Glamping: Airstream in Santa Cruz County,13379537,Julie,,Unincorporated Areas,37.06732,-122.06729,Entire home/apt,149,2,1,2022-08-07,0.57,3,292,1,
662949787115943582,Adorable 1-bedroom guesthouse,381355398,Masood,,Unincorporated Areas,37.13937,-122.15305,Private room,150,1,3,2022-08-07,1.20,15,347,3,
663001980645705367,Large Group Camp Site in Redwood Forest Retreat,191263876,Alice,,Unincorporated Areas,37.10139,-121.92608,Entire home/apt,129,1,2,2022-08-11,0.90,20,84,2,
664018768227886722,SMALL TOWN TWO BEDROOM HOUSE .,302227863,Luis,,Unincorporated Areas,36.88897,-121.64375,Entire home/apt,137,1,18,2022-09-25,10.00,1,318,18,
664453778295976078,Best of resort and beach vacation. Full stocked.,467819717,Marcia,,Unincorporated Areas,36.94781,-121.87386,Entire home/apt,515,2,6,2022-09-25,2.43,1,354,6,
665111513842824034,Adorable 1bedroom guesthouse 1 mile from beach,194149080,Carmen,,City of Santa Cruz,36.98469185787249,-122.02410388065194,Entire home/apt,183,2,2,2022-09-05,1.87,1,346,2,
666012318426251957,Palazzo de Capitola,15867956,Surf City,,City of Capitola,36.97231889075499,-121.95036132342673,Entire home/apt,264,1,0,,,56,352,0,
666187632030088004,New Airstream: Unbelievable Mountain Top Location,13379537,Julie,,Unincorporated Areas,37.06735,-122.06793,Entire home/apt,149,2,0,,,3,292,0,
666197715611595557,Beautiful family home in Santa Cruz (westside),66766828,Margaret,,City of Santa Cruz,36.96268,-122.04291,Entire home/apt,440,2,2,2022-09-12,2,1,94,2,
666854289695597677,Charming 2 room hotel with an indoor pool & Spa.,34277816,Kamalesh,,City of Santa Cruz,36.97444136178536,-122.03167812613734,Private room,202,1,1,2022-07-30,0.49,3,362,1,
